시도교육청코드,시도교육청명,행정표준코드,학교명,영문학교명,학교종류명,시도명,관할조직명,설립명,도로명우편번호,도로명주소,도로명상세주소,전화번호,홈페이지주소,남녀공학구분명,팩스번호,고등학교구분명,산업체특별학급존재여부,고등학교일반전문구분명,특수목적고등학교계열명,입시전후기구분명,주야구분명,설립일자,개교기념일,수정일자
C10,부산광역시교육청,7150146,사직여자고등학교,Sajik Girls` High School,고등학교,부산광역시,부산광역시교육청,사립,47873,부산광역시 동래구 쇠미로27번길 21,(사직동/사직여자고등학교),051-7923-800,http://www.sajik-g.hs.kr/,여,051-7923-808,일반고,N,일반계,,전기,주간,19861222,19861222,20230615
C10,부산광역시교육청,7150147,삼성여자고등학교,Samsung Girls High School,고등학교,부산광역시,부산광역시교육청,사립,49362,부산광역시 사하구 감천로43번길 45,(감천동/ 삼성여자고등학교),051-291-0808,http://www.samsung-g.hs.kr,여,051-291-0807,일반고,N,일반계,,전기,주간,19540305,19540305,20230615
C10,부산광역시교육청,7150430,삼정고등학교,Samjung High School,고등학교,부산광역시,부산광역시교육청,사립,46644,부산광역시 북구 시랑로118번길 53,(구포동/부산삼정고등학교),051-361-9802,www.sj.hs.kr,여,051-361-9809,일반고,N,일반계,,전기,주간,19721229,19731029,20230615
C10,부산광역시교육청,7150148,성도고등학교,Sungdo High School,고등학교,부산광역시,부산광역시교육청,사립,46643,부산광역시 북구 시랑로132번길 87,/ 성도고등학교 (구포동),051-332-0601,www.sungdo.hs.kr,남,051-332-9951,일반고,N,일반계,,전기,주간,19780531,19780531,20230615
C10,부산광역시교육청,7150149,성모여자고등학교,ST. Marys Girls High School,고등학교,부산광역시,부산광역시교육청,사립,47228,부산광역시 부산진구 양지로 29-1,(양정동),051-850-2222,http://sung-mo.hs.kr,여,051-850-2299,일반고,N,일반계,,전기,주간,19640305,19640325,20230615
C10,부산광역시교육청,7150150,성일여자고등학교,Sungil Girls High School,고등학교,부산광역시,부산광역시교육청,사립,49393,부산광역시 사하구 다대로 161,/ 성일여자고등학교 (신평동/ 성일여자고등학교),051-206-9092,http://sungil-g.hs.kr,여,051-206-9093,일반고,N,일반계,,전기,주간,19860501,19860501,20230615
C10,부산광역시교육청,7150455,성지고등학교,SEONGJI HIGH SCHOOL,고등학교,부산광역시,부산광역시교육청,사립,48471,부산광역시 남구 유엔로 39,(우암동/ 성지고등학교),051-607-7575,http://www.bssj.hs.kr,남여공학,051-644-1673,일반고,N,일반계,,전기,주간,19600331,19600331,20231126
C10,부산광역시교육청,7150660,세연고등학교,Seyeon High School,고등학교,부산광역시,부산광역시교육청,사립,48450,부산광역시 남구 진남로 82-19,(대연동),051-632-4251,http://seyeon.hs.kr,남여공학,051-634-4521,특성화고,N,전문계,,전기,주간,19751114,19751114,20230615
C10,부산광역시교육청,7150622,세정고등학교,SEJEONG HIGH SCHOOL,고등학교,부산광역시,부산광역시교육청,사립,47227,부산광역시 부산진구 양정로 88-12,/ 세정상업고등학교 (양정동),051-860-1500,www.sejeong.hs.kr,남여공학,051-862-2366,특성화고,N,전문계,,전기,주간,19730620,19730620,20230615
C10,부산광역시교육청,7150428,센텀고등학교,Centum High School,고등학교,부산광역시,부산광역시교육청,공립,48059,부산광역시 해운대구 해운대로 246,(재송동/ 센텀고등학교),051-730-8800,http://school.busanedu.net,남,051-730-8880,일반고,N,일반계,,전기,주간,20070824,20080301,20230615
C10,부산광역시교육청,7150114,신도고등학교,Shindo High School,고등학교,부산광역시,부산광역시교육청,공립,48083,부산광역시 해운대구 좌동순환로 64,(좌동/ 신도고등학교),051-709-8300,http://shindo.hs.kr,남여공학,051-746-9331,일반고,N,일반계,,전기,주간,19971224,19971224,20230615
C10,부산광역시교육청,7150452,신정고등학교,Shinjeong High School,고등학교,부산광역시,부산광역시교육청,공립,46011,부산광역시 기장군 정관읍 정관3로 14,/ 신정고등학교 ,051-745-3300,http://school.busanedu.net/shinjeong-h,남여공학,051-727-9702,일반고,N,일반계,,전기,주간,20090301,20090301,20230615
C10,부산광역시교육청,7150115,양운고등학교,Yangwoon High School,고등학교,부산광역시,부산광역시교육청,공립,48075,부산광역시 해운대구 양운로 176,(좌동/ 양운고등학교),051-702-0691,http://yangwoon.hs.kr,남여공학,051-702-0694,일반고,N,일반계,,전기,주간,19970113,19970113,20230615
C10,부산광역시교육청,7150152,양정고등학교,Yangjung High School,고등학교,부산광역시,부산광역시교육청,사립,47227,부산광역시 부산진구 양정로 46,(양정동/양정고등학교),051-850-1600,http://www.yangjung.hs.kr/,남,051-980-2076,일반고,N,일반계,,전기,주간,19870112,19870112,20230615
C10,부산광역시교육청,7150405,연제고등학교,Yeonje High School,고등학교,부산광역시,부산광역시교육청,공립,47589,부산광역시 연제구 쌍미천로30번길 31,(연산동/ 연제고등학교),051-850-2700,http://yeonje.hs.kr/,남여공학,051-864-4808,일반고,N,일반계,,후기,주간,20051015,20060605,20230615
C10,부산광역시교육청,7150116,영도여자고등학교,Yeongdo Girls High School,고등학교,부산광역시,부산광역시교육청,공립,49118,부산광역시 영도구 중리북로21번길 42,(동삼동/영도여자고등학교),051-403-7705,http://www.yeongdo.hs.kr,여,051-403-9006,일반고,N,일반계,,전기,주간,19751114,19751114,20230615
C10,부산광역시교육청,7150621,영산고등학교,Youngsan High School,고등학교,부산광역시,부산광역시교육청,사립,48015,부산광역시 해운대구 반송순환로 142-1,(반송동/ 영산고등학교),051-540-9500,http://ysh.hs.kr,남여공학,051-540-9522,특성화고,N,전문계,,전기,주간,19730620,19730620,20250309
C10,부산광역시교육청,7150153,예문여자고등학교,Yeamoon Girls High School,고등학교,부산광역시,부산광역시교육청,사립,48570,부산광역시 남구 동명로92번길 76,(용호동/ 예문여자고등학교),051-660-1506,http://www.yeamoon.hs.kr,여,051-625-4596,일반고,N,일반계,,전기,주간,19890517,19890517,20230615
C10,부산광역시교육청,7150154,용인고등학교,Yong-In High School,고등학교,부산광역시,부산광역시교육청,사립,47757,부산광역시 동래구 시실로107번길 37,(명장동/ 용인고등학교),051-525-0029,http://psyongin.hs.kr,남,051-524-1613,일반고,N,일반계,,전기,주간,19821108,19850401,20250907
C10,부산광역시교육청,7150344,이사벨고등학교,Isabelle Senior High School,고등학교,부산광역시,부산광역시교육청,사립,47506,부산광역시 연제구 중앙대로 1197,(거제동/ 이사벨고등학교),051-590-2150,http://www.isabelle.hs.kr,남여공학,051-590-2106,일반고,N,일반계,,전기,주간,19641212,19641212,20230615
C10,부산광역시교육청,7150341,장안제일고등학교,Jangan Jeil High School,고등학교,부산광역시,부산광역시교육청,사립,46033,부산광역시 기장군 장안읍 좌천2길 43,/ 장안제일고등학교 (장안읍/ 장안중/제일고등학교),051-719-9200,www.janganjeil.hs.kr,남여공학,051-719-9290,일반고,N,일반계,,전기,주간,19881110,19881110,20230615
C10,부산광역시교육청,7150580,정관고등학교,JeongGwan High School,고등학교,부산광역시,부산광역시교육청,공립,46016,부산광역시 기장군 정관읍 정관로 534,(정관읍),051-780-5890,http://jeonggwan.hs.kr,남여공학,051-780-5899,일반고,N,일반계,,전기,주간,20150301,20150301,20230615
C10,부산광역시교육청,7150117,주례여자고등학교,Jurye Girls High School,고등학교,부산광역시,부산광역시교육청,공립,47010,부산광역시 사상구 가야대로366번길 146,(주례동/ 주례여자고등학교),051-310-3502,http://jurye.hs.kr,여,051-310-3698,일반고,N,일반계,,전기,주간,19811125,19811125,20230627
C10,부산광역시교육청,7150157,지산고등학교,Jisan High School,고등학교,부산광역시,부산광역시교육청,사립,46265,부산광역시 금정구 오륜대로 50,(부곡동),051-580-2600,www.jisan.hs.kr,남,051-580-2619,일반고,N,일반계,,전기,주간,19891125,19900418,20230615
C10,부산광역시교육청,7150118,충렬고등학교,ChungRyeol High School,고등학교,부산광역시,부산광역시교육청,공립,47776,부산광역시 동래구 명장로106번길 26,(명장동/ 충렬고등학교),051-510-0400,www.pscr.hs.kr,남,051-531-4709,일반고,N,일반계,,전기,주간,19841217,19841217,20230615
C10,부산광역시교육청,7150158,학산여자고등학교,HAKSAN GIRLS` HIGH SCHOOL,고등학교,부산광역시,부산광역시교육청,사립,47750,부산광역시 동래구 충렬사로51번길 62,/ 학산여자고등학교 (명장동),051-525-1114,http://www.hsgh.hs.kr,여,051-524-2679,일반고,N,일반계,,전기,주간,19841217,19850917,20230615
C10,부산광역시교육청,7150400,한국과학영재학교,,고등학교,부산광역시,교육부,국립,614100,부산광역시 부산진구 백양관문로 105-47,(당감동/한국과학영재학교 본관동),051-894-0006,http://,남여공학,,특목고,N,일반계,,전기,주간,20090301,20090301,20230615
C10,부산광역시교육청,7150579,한국조형예술고등학교,KOREA ART AND DESIGN HIGH SCHOOL,고등학교,부산광역시,부산광역시교육청,공립,48581,부산광역시 남구 동명로169번길 38,(용호동),051-620-2700,http://school.busanedu.net/adk-h,남여공학,051-620-2799,특목고,N,전문계,예술계열,전기,주간,19731128,19740316,20230615
C10,부산광역시교육청,7150598,한얼고등학교,Haneol High School,고등학교,부산광역시,부산광역시교육청,사립,48405,부산광역시 남구 고동골로69번가길 54,(문현동),051-637-5983,http://haneol.hs.kr,남여공학,051-637-3581,일반고,N,일반계,,전기,주간,19701003,19701003,20240623
C10,부산광역시교육청,7150404,해강고등학교,HAE GANG HIGH SCHOOL,고등학교,부산광역시,부산광역시교육청,공립,48089,부산광역시 해운대구 해운대해변로 33,(우동/ 해강고등학교),051-749-8800,http://www.haegang.hs.kr,남여공학,051-749-8810,일반고,N,일반계,,후기,주간,20060301,20060301,20230615
C10,부산광역시교육청,7150159,해동고등학교,Haedong High School,고등학교,부산광역시,부산광역시교육청,사립,49394,부산광역시 사하구 사하로141번나길 11-15,/ 해동고등학교 (괴정동),051-204-4443,www.haedong.hs.kr,남,051-203-8399,일반고,N,일반계,,전기,주간,19320101,19480408,20230615
C10,부산광역시교육청,7150160,해운대고등학교,Haeundae High School,고등학교,부산광역시,부산광역시교육청,사립,48086,부산광역시 해운대구 우동3로11번길 43,(우동/ 해운대고등학교),051-742-0312,http://www.haeundae.hs.kr,남,051-731-9838,자율고,N,일반계,,전기,주간,19800124,19800124,20230615
C10,부산광역시교육청,7150367,해운대관광고등학교,Haeundae Tourism High School,고등학교,부산광역시,부산광역시교육청,사립,48086,부산광역시 해운대구 우동2로60번길 38,(우동/해운대관광고등학교),051)742-0043,http://www.h-tour.hs.kr,남여공학,051)741-4348,특성화고,N,전문계,,전기,주간,19721229,19721229,20230615
C10,부산광역시교육청,7150161,해운대여자고등학교,Haeundae Girls High School,고등학교,부산광역시,부산광역시교육청,사립,48085,부산광역시 해운대구 우동1로85번길 71,(우동/ 해운대여자고등학교),051-741-6813,http://hwdghs.hs.kr,여,051-741-6812,일반고,N,일반계,,전기,주간,19811125,19811125,20230615
C10,부산광역시교육청,7150162,혜광고등학교,HyeKwang High School,고등학교,부산광역시,부산광역시교육청,사립,48903,부산광역시 중구 망양로259번길 5,/ 혜광고등학교 (보수동1가),051-250-1000,www.hyekwang.hs.kr,남,051-250-1088,일반고,N,일반계,,전기,주간,19550329,19550329,20230615
C10,부산광역시교육청,7150163,혜화여자고등학교,Hyehwa Girls` High School,고등학교,부산광역시,부산광역시교육청,사립,47769,부산광역시 동래구 명장로 99,/ 23 (명장동/ 혜화여자고등학교),051-528-1740,www.hye-hwa.hs.kr,여,051-528-5456,일반고,N,일반계,,전기,주간,19550405,19550405,20230615
C10,부산광역시교육청,7150364,화명고등학교,Hwamyeong High School,고등학교,부산광역시,부산광역시교육청,공립,46524,부산광역시 북구 화명신도시로 169,(화명동/ 화명고등학교),051-330-5700,http://www.hwamyeong.hs.kr/,남여공학,051-363-8871,일반고,N,일반계,,전기,주간,20020301,20020301,20230615
D10,대구광역시교육청,7240223,강동고등학교,gangdong high school,고등학교,대구광역시,대구광역시교육청,공립,41089,대구광역시 동구 금강로 65,(신서동/ 강동고등학교),053-231-6310, https://gangdong.dge.hs.kr,남여공학,053-964-1554,자율고,N,일반계,,후기,주간,20040301,20040301,20230702
D10,대구광역시교육청,7240068,강북고등학교,GangBuk High School,고등학교,대구광역시,대구광역시교육청,사립,41453,대구광역시 북구 태전로 100,(태전동),053-235-5951,https://gangbuk.dge.hs.kr/,남,053-323-2460,일반고,N,일반계,,전기,주간,19741227,19741227,20230702
D10,대구광역시교육청,7240053,경덕여자고등학교,Kyungduk Girls` High school,고등학교,대구광역시,대구광역시교육청,공립,41838,대구광역시 서구 국채보상로34길 50,(중리동/ 경덕여자고등학교),053-231-7417,http://kyungduk.dge.hs.kr,여,053-557-0103,일반고,N,일반계,,전기,주간,19830110,19830923,20230702
