학교명,학과명,시도,고교유형,졸업자수,취업률,진학률,조사연도
"한봄고등학교","뷰티아트과","경기","특성화고(직업)",43,62.8,20.9,2025
"안산공업고등학교","기계과","경기","특성화고(직업)",42,35.7,31,2025
"안산공업고등학교","전기과","경기","특성화고(직업)",37,21.6,56.8,2025
"안산공업고등학교","전자과","경기","특성화고(직업)",65,29.2,35.4,2025
"안산공업고등학교","컴퓨터과","경기","특성화고(직업)",61,24.6,39.3,2025
"안산공업고등학교","화학공업과","경기","특성화고(직업)",29,24.1,51.7,2025
"안산공업고등학교","디자인과","경기","특성화고(직업)",65,3.1,72.3,2025
"두원공업고등학교","초정밀기계과","경기","특성화고(직업)",27,51.9,22.2,2025
"두원공업고등학교","전기전자과","경기","특성화고(직업)",45,22.2,57.8,2025
"두원공업고등학교","자동화기계과","경기","특성화고(직업)",44,6.8,81.8,2025
"두원공업고등학교","디지털산업디자인과","경기","특성화고(직업)",49,2,91.8,2025
"세경고등학교","디지털자동차과","경기","특성화고(직업)",55,21.8,30.9,2024
"세경고등학교","인공지능반도체과","경기","특성화고(직업)",47,4.3,80.9,2025
"세경고등학교","디지털정보전자과","경기","특성화고(직업)",25,28,52,2025
"세경고등학교","보건간호과","경기","특성화고(직업)",26,11.5,84.6,2025
"세경고등학교","미디어콘텐츠디자인과","경기","특성화고(직업)",46,30.4,34.8,2025
"세경고등학교","3D건축인테리어과","경기","특성화고(직업)",45,13.3,75.6,2025
"경기자동차과학고등학교","자동차과","경기","특성화고(직업)",87,56.3,20.7,2025
"경기자동차과학고등학교","자동차디자인과","경기","특성화고(직업)",24,33.3,41.7,2025
"경기자동차과학고등학교","자동차아이티과","경기","특성화고(직업)",50,38,46,2024
"경기자동차과학고등학교","미래자동차과","경기","특성화고(직업)",57,38.6,52.6,2025
"이천세무고등학교","세무정보과","경기","특성화고(직업)",23,13,60.9,2025
"이천세무고등학교","세무회계과","경기","특성화고(직업)",24,8.3,58.3,2025
"창의경영고등학교","관광경영과","경기","특성화고(직업)",13,53.8,30.8,2025
"창의경영고등학교","금융경영과","경기","특성화고(직업)",7,28.6,28.6,2024
"창의경영고등학교","세무회계과","경기","특성화고(직업)",23,34.8,43.5,2024
"창의경영고등학교","IT소프트웨어과","경기","특성화고(직업)",23,43.5,43.5,2024
"창의경영고등학교","콘텐츠디자인과","경기","특성화고(직업)",14,0,64.3,2025
"군포e비즈니스고등학교","마케팅과","경기","특성화고(직업)",10,20,60,2025
"군포e비즈니스고등학교","금융회계과","경기","특성화고(직업)",10,40,40,2025
"군포e비즈니스고등학교","스마트소프트웨어과","경기","특성화고(직업)",30,13.3,73.3,2025
"군포e비즈니스고등학교","IT융합과","경기","특성화고(직업)",16,6.3,68.8,2025
"군포e비즈니스고등학교","그래픽디자인과","경기","특성화고(직업)",43,7,65.1,2025
"군포e비즈니스고등학교","뷰티케어과","경기","특성화고(직업)",31,38.7,45.2,2025
"경기모바일과학고등학교","모바일비즈니스과","경기","특성화고(직업)",32,28.1,56.3,2024
"경기모바일과학고등학교","모바일컨텐츠과","경기","특성화고(직업)",50,4,58,2024
"경기모바일과학고등학교","모바일그래픽디자인과","경기","특성화고(직업)",49,8.2,53.1,2024
"경기국제통상고등학교","국제통상외국어과","경기","특성화고(직업)",28,39.3,35.7,2025
"경기국제통상고등학교","국제경영정보과","경기","특성화고(직업)",28,17.9,42.9,2025
"경기국제통상고등학교","국제관광경영과","경기","특성화고(직업)",49,36.7,44.9,2025
"경기국제통상고등학교","국제회계정보과","경기","특성화고(직업)",28,50,25,2025
"부천정보산업고등학교","세무경영과","경기","특성화고(직업)",25,36,36,2024
"부천정보산업고등학교","SW콘텐츠과","경기","특성화고(직업)",50,12,52,2024
"부천정보산업고등학교","호텔외식관광과","경기","특성화고(직업)",46,41.3,30.4,2025
"부천정보산업고등학교","IT디자인과","경기","특성화고(직업)",45,15.6,57.8,2024
"분당경영고등학교","호텔관광경영과","경기","특성화고(직업)",52,32.7,53.8,2025
"분당경영고등학교","스마트경영과","경기","특성화고(직업)",15,13.3,60,2025
"분당경영고등학교","회계금융과","경기","특성화고(직업)",31,48.4,35.5,2025
"분당경영고등학교","IT소프트웨어과","경기","특성화고(직업)",34,17.6,44.1,2025
"분당경영고등학교","그래픽디자인과","경기","특성화고(직업)",41,17.1,68.3,2025
"분당아람고등학교","항공관광경영과","경기","특성화고(직업)",24,50,16.7,2025
"분당아람고등학교","경영사무과","경기","특성화고(직업)",27,37,29.6,2025
"분당아람고등학교","스마트소프트웨어과","경기","특성화고(직업)",23,30.4,34.8,2025
"분당아람고등학교","베이커리경영과","경기","특성화고(직업)",40,40,40,2025
"분당아람고등학교","커뮤니케이션디자인과","경기","특성화고(직업)",40,20,57.5,2025
"신일비즈니스고등학교","스토어기획과","경기","특성화고(직업)",21,9.5,61.9,2025
"신일비즈니스고등학교","세무회계과","경기","특성화고(직업)",15,33.3,46.7,2025
"신일비즈니스고등학교","금융자산운용과","경기","특성화고(직업)",26,19.2,53.8,2025
"신일비즈니스고등학교","모션그래픽디자인과","경기","특성화고(직업)",18,5.6,50,2025
"신일비즈니스고등학교","보건간호과","경기","특성화고(직업)",20,0,95,2025
"신일비즈니스고등학교","시각디자인과","경기","특성화고(직업)",27,11.1,59.3,2025
"경기물류고등학교","국제경영과","경기","특성화고(직업)",82,11,64.6,2025
"경기물류고등학교","국제물류과","경기","특성화고(직업)",68,17.6,47.1,2025
"영북고등학교","부사관과","경기","특성화고(직업)",35,37.1,31.4,2025
"영북고등학교","드론과","경기","특성화고(직업)",16,12.5,75,2025
"오산정보고등학교","마케팅콘텐츠과","경기","특성화고(직업)",42,14.3,50,2025
"오산정보고등학교","지식재산경영과","경기","특성화고(직업)",28,17.9,57.1,2025
"오산정보고등학교","자산관리과","경기","특성화고(직업)",35,20,51.4,2025
"오산정보고등학교","융합소프트웨어과","경기","특성화고(직업)",65,10.8,63.1,2025
"일산국제컨벤션고등학교","컨벤션경영과","경기","특성화고(직업)",31,6.5,83.9,2025
"일산국제컨벤션고등학교","컨벤션관광과","경기","특성화고(직업)",31,22.6,64.5,2025
"일산국제컨벤션고등학교","IT소프트웨어과","경기","특성화고(직업)",38,5.3,55.3,2025
"일산국제컨벤션고등학교","패션코디네이션과","경기","특성화고(직업)",22,4.5,81.8,2025
"일산국제컨벤션고등학교","광고디자인과","경기","특성화고(직업)",35,14.3,71.4,2025
"적성융합고등학교","부사관과","경기","특성화고(직업)",12,0,66.7,2025
"적성융합고등학교","세무행정과","경기","특성화고(직업)",5,0,40,2025
"평촌경영고등학교","관광경영과","경기","특성화고(직업)",57,31.6,45.6,2024
"평촌경영고등학교","미디어인플루언서과","경기","특성화고(직업)",21,4.8,81,2025
"평촌경영고등학교","회계금융경영과","경기","특성화고(직업)",43,30.2,53.5,2024
"평촌경영고등학교","스마트콘텐츠과","경기","특성화고(직업)",46,23.9,58.7,2024
"평촌경영고등학교","외식조리과","경기","특성화고(직업)",53,20.8,47.2,2025
"평촌경영고등학교","스포츠산업경영과","경기","특성화고(직업)",22,0,81.8,2025
"하남경영고등학교","서비스경영과","경기","특성화고(직업)",47,46.8,25.5,2024
"하남경영고등학교","금융회계과","경기","특성화고(직업)",16,37.5,43.8,2024
"하남경영고등학교","스마트IT과","경기","특성화고(직업)",28,14.3,50,2025
"하남경영고등학교","보건간호과","경기","특성화고(직업)",32,15.6,65.6,2025
"하남경영고등학교","서비스디자인과","경기","특성화고(직업)",28,17.9,53.6,2025
"경민비즈니스고등학교","국제비즈니스과","경기","특성화고(직업)",22,18.2,63.6,2025
"경민비즈니스고등학교","관광비즈니스과","경기","특성화고(직업)",50,26,42,2025
"경민비즈니스고등학교","복지비즈니스과","경기","특성화고(직업)",46,10.9,67.4,2025
"경일관광경영고등학교","공공행정과","경기","특성화고(직업)",13,38.5,30.8,2025
"경일관광경영고등학교","관광레저과","경기","특성화고(직업)",36,19.4,47.2,2025
"경일관광경영고등학교","관광운항과","경기","특성화고(직업)",39,15.4,30.8,2025
"경일관광경영고등학교","금융정보과","경기","특성화고(직업)",26,3.8,42.3,2025
"경일관광경영고등학교","세무회계과","경기","특성화고(직업)",23,17.4,56.5,2025
"경일관광경영고등학교","3D융합크리에이터과","경기","특성화고(직업)",19,10.5,36.8,2025
"경화여자English Business고등학교","비즈니스영어과","경기","특성화고(직업)",99,42.4,28.3,2025
"근명고등학교","마케팅경영과","경기","특성화고(직업)",62,21,66.1,2025
"근명고등학교","앱서비스과","경기","특성화고(직업)",42,33.3,64.3,2025
"근명고등학교","베이커리카페과","경기","특성화고(직업)",36,22.2,47.2,2025
"근명고등학교","패션산업디자인과","경기","특성화고(직업)",56,19.6,55.4,2025
"한국문화영상고등학교","금융비즈니스과","경기","특성화고(직업)",37,10.8,35.1,2025
"한국문화영상고등학교","영상비즈니스과","경기","특성화고(직업)",64,7.8,71.9,2025
"한국문화영상고등학교","관광비즈니스과","경기","특성화고(직업)",22,22.7,59.1,2025
"매향여자정보고등학교","공공사무행정과","경기","특성화고(직업)",25,40,28,2025
"매향여자정보고등학교","호텔관광비즈니스과","경기","특성화고(직업)",38,18.4,52.6,2025
"매향여자정보고등학교","회계금융비즈니스과","경기","특성화고(직업)",58,29.3,48.3,2025
"매향여자정보고등학교","소셜미디어콘텐츠과","경기","특성화고(직업)",38,18.4,73.7,2025
"매향여자정보고등학교","보건간호과","경기","특성화고(직업)",43,9.3,81.4,2025
"삼일고등학교","외식경영과","경기","특성화고(직업)",45,35.6,33.3,2025
"삼일고등학교","IT메이커스경영과","경기","특성화고(직업)",44,43.2,29.5,2025
"삼일고등학교","플랫폼비즈니스경영과","경기","특성화고(직업)",74,16.2,41.9,2025
"삼일고등학교","ERP스마트경영과","경기","특성화고(직업)",89,47.2,29.2,2025
"성보경영고등학교","관광레저경영과","경기","특성화고(직업)",44,29.5,45.5,2025
"성보경영고등학교","세무행정과","경기","특성화고(직업)",48,35.4,31.3,2025
"성보경영고등학교","제과제빵과","경기","특성화고(직업)",19,52.6,15.8,2025
"성보경영고등학교","외식조리경영과","경기","특성화고(직업)",59,42.4,35.6,2025
"성보경영고등학교","비주얼디자인과","경기","특성화고(직업)",39,12.8,66.7,2025
"성보경영고등학교","보건간호과","경기","특성화고(직업)",42,11.9,71.4,2025
"성보경영고등학교","기업홍보디자인과","경기","특성화고(직업)",21,19,71.4,2025
"성일정보고등학교","부사관과","경기","특성화고(직업)",20,45,30,2025
"성일정보고등학교","금융경영과","경기","특성화고(직업)",40,37.5,37.5,2025
"성일정보고등학교","창업마케팅과","경기","특성화고(직업)",42,42.9,26.2,2025
"성일정보고등학교","회계정보과","경기","특성화고(직업)",42,54.8,14.3,2025
"성일정보고등학교","스마트웹콘텐츠과","경기","특성화고(직업)",42,21.4,52.4,2025
"성일정보고등학교","소프트웨어개발과","경기","특성화고(직업)",45,53.3,37.8,2025
